project,build_tool,name,category
camunda_zeebe,maven,org.apache.maven.plugins:maven-surefire-plugin,native
camunda_zeebe,maven,org.jacoco:jacoco-maven-plugin,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,org.codehaus.mojo:build-helper-maven-plugin,external
camunda_zeebe,maven,org.codehaus.mojo:exec-maven-plugin,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-jar-plugin,native
camunda_zeebe,maven,com.mycila:license-maven-plugin,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-compiler-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-resources-plugin,native
camunda_zeebe,maven,org.codehaus.mojo:build-helper-maven-plugin,external
camunda_zeebe,maven,org.codehaus.mojo:exec-maven-plugin,external
camunda_zeebe,maven,org.revapi:revapi-maven-plugin,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,com.salesforce.servicelibs:proto-backwards-compatibility,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-compiler-plugin,native
camunda_zeebe,maven,com.mycila:license-maven-plugin,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-surefire-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,org.jacoco:jacoco-maven-plugin,external
camunda_zeebe,maven,org.codehaus.mojo:flatten-maven-plugin,external
camunda_zeebe,maven,com.diffplug.spotless:spotless-maven-plugin,external
camunda_zeebe,maven,com.mycila:license-maven-plugin,external
camunda_zeebe,maven,org.revapi:revapi-maven-plugin,external
camunda_zeebe,maven,net.alchim31.maven:scala-maven-plugin,external
camunda_zeebe,maven,org.assertj:assertj-assertions-generator-maven-plugin,external
camunda_zeebe,maven,com.google.code.maven-replacer-plugin:replacer,external
camunda_zeebe,maven,org.codehaus.mojo:build-helper-maven-plugin,external
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-jar-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-jar-plugin,native
camunda_zeebe,maven,org.apache.maven.plugins:maven-dependency-plugin,native
camunda_zeebe,maven,org.xolstice.maven.plugins:protobuf-maven-plugin,external
davidB_scala-maven-plugin,maven,com.diffplug.spotless:spotless-maven-plugin,external
davidB_scala-maven-plugin,maven,org.codehaus.mojo:animal-sniffer-maven-plugin,external
davidB_scala-maven-plugin,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
davidB_scala-maven-plugin,maven,net.alchim31.maven:scala-maven-plugin,external
davidB_scala-maven-plugin,maven,net.alchim31.maven:scala-maven-plugin,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-site-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-site-plugin,native
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-site-plugin,native
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-site-plugin,native
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
davidB_scala-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
yago-naga_yago3,maven,org.apache.maven.plugins:maven-surefire-plugin,native
yago-naga_yago3,maven,org.codehaus.mojo:exec-maven-plugin,external
jchambers_pushy,maven,org.apache.maven.plugins:maven-deploy-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-shade-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-jar-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-jar-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-jar-plugin,native
jchambers_pushy,maven,org.apache.felix:maven-bundle-plugin,external
jchambers_pushy,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-surefire-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-compiler-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-jar-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-jar-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-jar-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-compiler-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-source-plugin,native
jchambers_pushy,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jchambers_pushy,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-compiler-plugin,native
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-compiler-plugin,native
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-compiler-plugin,native
zkoss_zkspreadsheet,maven,org.eclipse.jetty:jetty-maven-plugin,external
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
zkoss_zkspreadsheet,maven,com.google.code.maven-config-processor-plugin:config-processor-maven-plugin,external
zkoss_zkspreadsheet,maven,org.eclipse.jetty:jetty-maven-plugin,external
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-jar-plugin,native
zkoss_zkspreadsheet,maven,org.apache.maven.plugins:maven-install-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-deploy-plugin,native
atomashpolskiy_bt,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-shade-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-jar-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-source-plugin,native
atomashpolskiy_bt,maven,org.codehaus.mojo:appassembler-maven-plugin,external
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-deploy-plugin,native
atomashpolskiy_bt,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-deploy-plugin,native
atomashpolskiy_bt,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-shade-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-jar-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-compiler-plugin,native
atomashpolskiy_bt,maven,org.apache.felix:maven-bundle-plugin,external
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-surefire-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
atomashpolskiy_bt,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
atomashpolskiy_bt,maven,org.apache.maven.plugins:maven-release-plugin,native
atomashpolskiy_bt,maven,com.github.spotbugs:spotbugs-maven-plugin,external
jpush_jpush-api-java-client,maven,org.apache.maven.plugins:maven-release-plugin,native
jpush_jpush-api-java-client,maven,com.github.github:site-maven-plugin,external
jpush_jpush-api-java-client,maven,org.apache.maven.plugins:maven-surefire-plugin,native
jpush_jpush-api-java-client,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
jpush_jpush-api-java-client,maven,org.apache.maven.plugins:maven-source-plugin,native
jpush_jpush-api-java-client,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jpush_jpush-api-java-client,maven,org.apache.maven.plugins:maven-gpg-plugin,native
jpush_jpush-api-java-client,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
apache_sedona,maven,io.paradoxical:resolved-pom-maven-plugin,external
apache_sedona,maven,org.apache.maven.plugins:maven-shade-plugin,native
apache_sedona,maven,net.alchim31.maven:scala-maven-plugin,external
apache_sedona,maven,org.scalatest:scalatest-maven-plugin,external
apache_sedona,maven,org.scalastyle:scalastyle-maven-plugin,external
apache_sedona,maven,net.alchim31.maven:scala-maven-plugin,external
apache_sedona,maven,org.scalatest:scalatest-maven-plugin,external
apache_sedona,maven,org.scalastyle:scalastyle-maven-plugin,external
apache_sedona,maven,org.apache.maven.plugins:maven-gpg-plugin,native
apache_sedona,maven,net.nicoulaj.maven.plugins:checksum-maven-plugin,external
apache_sedona,maven,org.apache.maven.plugins:maven-compiler-plugin,native
apache_sedona,maven,io.paradoxical:resolved-pom-maven-plugin,external
apache_sedona,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_sedona,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
apache_sedona,maven,org.apache.rat:apache-rat-plugin,external
apache_sedona,maven,org.apache.maven.plugins:maven-compiler-plugin,native
apache_sedona,maven,net.alchim31.maven:scala-maven-plugin,external
apache_sedona,maven,org.scalatest:scalatest-maven-plugin,external
apache_sedona,maven,org.scalastyle:scalastyle-maven-plugin,external
apache_sedona,maven,net.alchim31.maven:scala-maven-plugin,external
apache_sedona,maven,org.scalatest:scalatest-maven-plugin,external
apache_sedona,maven,org.scalastyle:scalastyle-maven-plugin,external
apache_sedona,maven,io.paradoxical:resolved-pom-maven-plugin,external
apache_sedona,maven,org.apache.maven.plugins:maven-shade-plugin,native
apache_sedona,maven,net.alchim31.maven:scala-maven-plugin,external
apache_sedona,maven,org.scalatest:scalatest-maven-plugin,external
apache_sedona,maven,org.scalastyle:scalastyle-maven-plugin,external
apache_struts,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_struts,maven,com.cj.jshintmojo:jshint-maven-plugin,external
apache_struts,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_struts,maven,org.apache.felix:maven-bundle-plugin,external
apache_struts,maven,org.apache.felix:maven-bundle-plugin,external
apache_struts,maven,org.codehaus.mojo:dependency-maven-plugin,external
apache_struts,maven,org.apache.maven.plugins:maven-release-plugin,native
apache_struts,maven,org.apache.felix:maven-bundle-plugin,external
apache_struts,maven,org.apache.maven.plugins:maven-source-plugin,native
apache_struts,maven,org.apache.maven.plugins:maven-site-plugin,native
apache_struts,maven,org.apache.rat:apache-rat-plugin,external
apache_struts,maven,org.apache.maven.plugins:maven-wrapper-plugin,native
apache_struts,maven,org.apache.maven.plugins:maven-war-plugin,native
apache_struts,maven,org.eclipse.jetty:jetty-maven-plugin,external
apache_struts,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
apache_struts,maven,org.eclipse.jetty:jetty-maven-plugin,external
apache_struts,maven,org.apache.felix:maven-bundle-plugin,external
apache_struts,maven,org.apache.felix:maven-bundle-plugin,external
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-antrun-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-antrun-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-antrun-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-antrun-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-antrun-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-antrun-plugin,native
vorburger_MariaDB4j,maven,org.springframework.boot:spring-boot-maven-plugin,external
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-compiler-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-release-plugin,native
vorburger_MariaDB4j,maven,org.codehaus.mojo:license-maven-plugin,external
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
vorburger_MariaDB4j,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
vorburger_MariaDB4j,maven,com.alexecollins.maven.plugin:script-maven-plugin,external
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-jar-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-jar-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-plugin-plugin,native
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-shade-plugin,native
vorburger_MariaDB4j,maven,ch.vorburger.mariaDB4j:mariaDB4j-maven-plugin,external
vorburger_MariaDB4j,maven,ch.vorburger.mariaDB4j:mariaDB4j-maven-plugin,external
vorburger_MariaDB4j,maven,ch.vorburger.mariaDB4j:mariaDB4j-maven-plugin,external
vorburger_MariaDB4j,maven,@project.groupId@:@project.artifactId@,external
vorburger_MariaDB4j,maven,@project.groupId@:@project.artifactId@,external
vorburger_MariaDB4j,maven,@project.groupId@:@project.artifactId@,external
vorburger_MariaDB4j,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
jmeter-maven-plugin_jmeter-maven-plugin,maven,org.codehaus.mojo:build-helper-maven-plugin,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,com.lazerycode.jmeter:jmeter-maven-plugin,custom
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jmeter-maven-plugin_jmeter-maven-plugin,maven,@project.groupId@:@project.artifactId@,external
jfrog_artifactory-user-plugins,maven,org.apache.maven.plugins:maven-resources-plugin,native
jfrog_artifactory-user-plugins,maven,org.apache.maven.plugins:maven-plugin-plugin,native
jfrog_artifactory-user-plugins,maven,com.jfrog.maven.plugins:pom-with-deps-maven-plugin,external
jfrog_artifactory-user-plugins,maven,org.apache.maven.plugins:maven-jar-plugin,native
jfrog_artifactory-user-plugins,maven,org.apache.maven.plugins:maven-war-plugin,native
